STATION,YEAR,Cd,Ec,Hv,Ms,Nfl,Ngu,Nm,Pcr,Pe,Ppf,Ppu,Rm,Ppc,Va,Zp,Zm,totobs
EE3.4,2003,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0,0,0,0.7777777777777778,9
ET8.1,2003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
LE1.2,2003,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0.8333333333333334,0,6
LE2.3,2003,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0.25,4
LE3.2,2003,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,2
LE3.4,2003,0,0,0,0,0,0,0,0,0,0,0,0.4444444444444444,0,0,0,0.5555555555555556,9
LE3.6,2003,0,0,0,0,0,0,0,0,0,0,0,0.46875,0,0,0,0.53125,32
LE3.7,2003,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.7,10
WE4.1,2003,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0,0,0,0.7777777777777778,18
WE4.3,2003,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0.625,8
CB4.1E,2004,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0.4,0,5
CB5.3,2004,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,12
CB5.4W,2004,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0.4,20
CB7.1N,2004,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0.8333333333333334,6
CB7.2E,2004,0,0,0,0,0,0,0,0,0,0,0,0.4666666666666667,0,0,0,0.5333333333333333,15
CB8.1,2004,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.6,5
EE1.1,2004,0,0,0,0,0,0,0,0,0,0,0,0.7692307692307693,0,0,0.23076923076923078,0,13
EE3.2,2004,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,10
EE3.5,2004,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0.3333333333333333,6
ET9.1,2004,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,12
LE1.1,2004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
LE3.3,2004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
LE3.4,2004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
LE3.6,2004,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.6,5
WE4.1,2004,0,0,0,0,0,0,0,0,0,0,0,0.4375,0,0,0,0.5625,48
WE4.2,2004,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0.76,25
WE4.4,2004,0,0,0,0,0,0,0,0,0,0,0,0.42857142857142855,0,0,0,0.5714285714285714,7
CB5.3,2005,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,0,0,0,0.42857142857142855,7
CB5.4W,2005,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,0,0,0,0.2857142857142857,7
CB7.1N,2005,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0.4,5
CB7.2E,2005,0,0,0,0,0,0,0,0,0,0,0,0.42857142857142855,0,0,0,0.5714285714285714,7
EE2.2,2005,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0.3333333333333333,0,3
EE3.1,2005,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,4
EE3.2,2005,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.2,0.4,5
EE3.5,2005,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.6,5
ET9.1,2005,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.1,0.4,10
LE1.2,2005,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,3
LE2.3,2005,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,3
LE3.7,2005,0,0,0,0,0,0,0,0,0,0,0,0.7272727272727273,0,0,0,0.2727272727272727,11
LE4.3,2005,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,3
WE4.1,2005,0,0,0,0,0,0,0,0,0,0,0,0.37037037037037035,0,0,0,0.6296296296296297,27
WE4.2,2005,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,0,0,0.6875,16
CB4.1E,2006,0,0,0,0,0,0,0,0,0,0,0,0.14450867052023122,0,0,0.8554913294797688,0,173
CB5.4W,2006,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0.4,15
CB7.1N,2006,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,8
CB7.2E,2006,0,0,0,0,0,0,0,0,0,0,0,0.47368421052631576,0,0,0,0.5263157894736842,19
EE1.1,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
EE2.2,2006,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.6,5
EE3.2,2006,0,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,0,0,0,0.4444444444444444,9
EE3.4,2006,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0.3333333333333333,9
EE3.5,2006,0,0,0,0,0,0,0,0,0,0,0,0.47619047619047616,0,0,0,0.5238095238095238,21
ET9.1,2006,0,0,0,0,0,0,0,0,0,0,0,0.029411764705882353,0,0,0,0.9705882352941176,34
LE1.2,2006,0,0,0,0,0,0,0,0,0,0,0,0.21739130434782608,0,0,0.30434782608695654,0.4782608695652174,23
LE1.3,2006,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.125,0.75,16
LE2.2,2006,0,0,0,0,0,0,0,0,0,0,0,0.5520833333333334,0,0,0.020833333333333332,0.4270833333333333,96
LE2.3,2006,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,6
LE4.3,2006,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.7,10
WE4.1,2006,0,0,0,0,0,0,0,0,0,0,0,0.35714285714285715,0,0,0,0.6428571428571429,56
WE4.2,2006,0,0,0,0,0,0,0,0,0,0,0,0.21052631578947367,0,0,0,0.7894736842105263,19
WE4.3,2006,0,0,0,0,0,0,0,0,0,0,0,0.38461538461538464,0,0,0,0.6153846153846154,13
WE4.4,2006,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0.8333333333333334,18
CB5.3,2007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CB5.4W,2007,0,0,0,0,0,0,0,0,0,0,0,0.6153846153846154,0,0,0,0.38461538461538464,13
CB7.1,2007,0,0,0,0,0,0,0,0,0,0,0,0.42857142857142855,0,0,0,0.5714285714285714,7
CB7.1N,2007,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,10
CB7.1S,2007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
CB7.2E,2007,0,0,0,0,0,0,0,0,0,0,0,0.5185185185185185,0,0,0,0.48148148148148145,27
CB7.3E,2007,0,0,0,0,0,0,0,0,0,0,0,0.4444444444444444,0,0,0,0.5555555555555556,9
EE1.1,2007,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,2
EE2.2,2007,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,78
EE3.2,2007,0,0,0,0,0,0,0,0,0,0,0,0.32432432432432434,0,0,0,0.6756756756756757,37
EE3.4,2007,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0.3333333333333333,9
EE3.5,2007,0,0,0,0,0,0,0,0,0,0,0,0.26666666666666666,0,0,0,0.7333333333333333,15
ET9.1,2007,0,0,0,0,0,0,0,0,0,0,0,0.5454545454545454,0,0,0,0.45454545454545453,22
LE1.1,2007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
LE1.2,2007,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,6
LE2.2,2007,0,0,0,0,0,0,0,0,0,0,0,0.28205128205128205,0,0,0,0.717948717948718,39
LE3.4,2007,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,3
LE3.6,2007,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,2
LE4.3,2007,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.75,12
LE5.4,2007,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,2
WE4.1,2007,0,0,0,0,0,0,0,0,0,0,0,0.4430379746835443,0,0,0,0.5569620253164557,79
WE4.2,2007,0,0,0,0,0,0,0,0,0,0,0,0.18181818181818182,0,0,0,0.8181818181818182,11
WE4.3,2007,0,0,0,0,0,0,0,0,0,0,0,0.4666666666666667,0,0,0,0.5333333333333333,15
WE4.4,2007,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,12
WT8.3,2007,0,0,0,0,0,0,0,0,0,0,0,0.012345679012345678,0,0,0.9876543209876543,0,81
CB5.1,2008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
CB5.4W,2008,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,288
CB6.3,2008,0,0,0,0,0,0,0,0,0,0,0,0.46464646464646464,0,0,0,0.5353535353535354,99
CB7.1,2008,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,2
CB7.1N,2008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CB7.1S,2008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EE3.1,2008,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,2
EE3.2,2008,0,0,0,0,0,0,0,0,0,0,0,0.09090909090909091,0,0,0.09090909090909091,0.8181818181818182,11
EE3.4,2008,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.0625,0.6875,16
ET8.1,2008,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,3
ET9.1,2008,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,0,0,0,0.7142857142857143,7
LE1.1,2008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
LE2.2,2008,0,0,0,0,0,0,0,0,0,0,0,0.2962962962962963,0,0,0.037037037037037035,0.6666666666666666,27
LE3.6,2008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
LE3.7,2008,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,2
WE4.1,2008,0,0,0,0,0,0,0,0,0,0,0,0.344954128440367,0,0,0,0.655045871559633,545
WE4.3,2008,0,0,0,0,0,0,0,0,0,0,0,0.6951871657754011,0,0,0,0.3048128342245989,187
WE4.4,2008,0,0,0,0,0,0,0,0,0,0,0,0.5263157894736842,0,0,0,0.47368421052631576,152
CB4.1E,2009,0,0,0,0,0,0,0,0,0,0,0,0.3670886075949367,0,0,0.6329113924050633,0,237
CB5.1,2009,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,2
CB5.3,2009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CB5.4W,2009,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,176
CB6.3,2009,0,0,0,0,0,0,0,0,0,0,0,0.208955223880597,0,0,0,0.7910447761194029,67
CB7.1,2009,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0.4,5
CB7.1N,2009,0,0,0,0,0,0,0,0,0,0,0,0.4444444444444444,0,0,0,0.5555555555555556,9
CB7.1S,2009,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,2
CB7.2E,2009,0,0,0,0,0,0,0,0,0,0,0,0.40384615384615385,0,0,0,0.5961538461538461,208
CB7.3E,2009,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0,0,0,0.7777777777777778,9
EE2.1,2009,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,2
EE3.2,2009,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.6,10
EE3.4,2009,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0.4,5
EE3.5,2009,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0.375,8
ET8.1,2009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
ET9.1,2009,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0.4,5
LE3.2,2009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
LE3.3,2009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
LE3.4,2009,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,0,0,0,0.16666666666666666,12
LE3.6,2009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
WE4.1,2009,0,0,0,0,0,0,0,0,0,0,0,0.29071803852889666,0,0,0,0.7092819614711033,571
WE4.2,2009,0,0,0,0,0,0,0,0,0,0,0,0.25925925925925924,0,0,0,0.7407407407407407,54
WE4.3,2009,0,0,0,0,0,0,0,0,0,0,0,0.28888888888888886,0,0,0,0.7111111111111111,180
WE4.4,2009,0,0,0,0,0,0,0,0,0,0,0,0.2708333333333333,0,0,0,0.7291666666666666,96
CB4.1E,2010,0,0,0,0,0,0,0,0,0,0,0,0.6721311475409836,0,0,0.32786885245901637,0,183
CB5.1,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
CB5.2,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CB5.3,2010,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0.3333333333333333,3
CB5.4W,2010,0,0,0,0,0,0,0,0,0,0,0,0.5261044176706827,0,0,0,0.4738955823293173,249
CB6.3,2010,0,0,0,0,0,0,0,0,0,0,0,0.09615384615384616,0,0,0,0.9038461538461539,52
CB7.1,2010,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0.625,8
CB7.1N,2010,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,6
CB7.1S,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
CB7.2E,2010,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,310
CB7.4N,2010,0,0,0,0,0,0,0,0,0,0,0,0.11538461538461539,0,0,0,0.8846153846153846,26
CB8.1E,2010,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,4
EE2.1,2010,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0.2,0,10
EE3.1,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EE3.2,2010,0,0,0,0,0,0,0,0,0,0,0,0.36363636363636365,0,0,0,0.6363636363636364,11
EE3.4,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EE3.5,2010,0,0,0,0,0,0,0,0,0,0,0,0.6428571428571429,0,0,0,0.35714285714285715,14
ET8.1,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
ET9.1,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
LE1.4,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
LE2.2,2010,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0.65,20
LE3.7,2010,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,4
LE4.3,2010,0,0,0,0,0,0,0,0,0,0,0,0.027777777777777776,0,0,0,0.9722222222222222,36
LE5.4,2010,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,3
WE4.1,2010,0,0,0,0,0,0,0,0,0,0,0,0.2693498452012384,0,0,0,0.7306501547987616,646
WE4.2,2010,0,0,0,0,0,0,0,0,0,0,0,0.057692307692307696,0,0,0,0.9423076923076923,52
WE4.3,2010,0,0,0,0,0,0,0,0,0,0,0,0.2819672131147541,0,0,0,0.7180327868852459,305
WE4.4,2010,0,0,0,0,0,0,0,0,0,0,0,0.08666666666666667,0,0,0,0.9133333333333333,150
CB5.1,2011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
CB5.4W,2011,0,0,0,0,0,0,0,0,0,0,0,0.3383084577114428,0,0,0,0.6616915422885572,201
CB6.3,2011,0,0,0,0,0,0,0,0,0,0,0,0.3076923076923077,0,0,0,0.6923076923076923,65
CB7.2E,2011,0,0,0,0,0,0,0,0,0,0,0,0.5105633802816901,0,0,0,0.4894366197183099,284
CB8.1E,2011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EE3.1,2011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
LE1.4,2011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
LE2.2,2011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
LE3.4,2011,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,2
LE3.6,2011,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,2
LE3.7,2011,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,3
LE4.3,2011,0,0,0,0,0,0,0,0,0,0,0,0.043478260869565216,0,0,0,0.9565217391304348,23
WE4.1,2011,0,0,0,0,0,0,0,0,0,0,0,0.3772954924874791,0,0,0,0.6227045075125208,599
WE4.2,2011,0,0,0,0,0,0,0,0,0,0,0,0.05263157894736842,0,0,0,0.9473684210526315,38
WE4.3,2011,0,0,0,0,0,0,0,0,0,0,0,0.288135593220339,0,0,0,0.711864406779661,236
WE4.4,2011,0,0,0,0,0,0,0,0,0,0,0,0.25170068027210885,0,0,0,0.7482993197278912,147
CB5.4W,2016,0,0,0,0,0,0,0,0,0,0,0,0.43434343434343436,0,0,0,0.5656565656565656,198
CB6.3,2016,0,0,0,0,0,0,0,0,0,0,0,0.25396825396825395,0,0,0,0.746031746031746,63
CB7.2E,2016,0,0,0,0,0,0,0,0,0,0,0,0.4794952681388013,0,0,0,0.5205047318611987,317
EE3.2,2016,0,0,0,0,0,0,0,0,0,0,0,0.7272727272727273,0,0,0,0.2727272727272727,22
WE4.1,2016,0,0,0,0,0,0,0,0,0,0,0,0.35436893203883496,0,0,0,0.6456310679611651,618
WE4.2,2016,0,0,0,0,0,0,0,0,0,0,0,0.06976744186046512,0,0,0,0.9302325581395349,86
WE4.3,2016,0,0,0,0,0,0,0,0,0,0,0,0.13615023474178403,0,0,0,0.863849765258216,213
WE4.4,2016,0,0,0,0,0,0,0,0,0,0,0,0.27167630057803466,0,0,0,0.7283236994219653,173
WT7.1,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CB4.1E,2017,0,0,0,0,0,0,0,0,0,0,0,0.536741214057508,0,0,0.46325878594249204,0,313
CB5.4W,2017,0,0,0,0,0,0,0,0,0,0,0,0.36363636363636365,0,0,0,0.6363636363636364,275
CB6.3,2017,0,0,0,0,0,0,0,0,0,0,0,0.20967741935483872,0,0,0,0.7903225806451613,62
CB7.2E,2017,0,0,0,0,0,0,0,0,0,0,0,0.5142857142857142,0,0,0,0.4857142857142857,315
CB7.4N,2017,0,0,0,0,0,0,0,0,0,0,0,0.058823529411764705,0,0,0,0.9411764705882353,17
CB8.1E,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EE2.1,2017,0,0,0,0,0,0,0,0,0,0,0,0.9873417721518988,0,0,0.012658227848101266,0,79
LE1.1,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
LE1.2,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
LE1.4,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
LE3.2,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
LE3.3,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
LE3.4,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
LE3.6,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
LE3.7,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
WE4.1,2017,0,0,0,0,0,0,0,0,0,0,0,0.368107302533532,0,0,0,0.6318926974664679,671
WE4.2,2017,0,0,0,0,0,0,0,0,0,0,0,0.1276595744680851,0,0,0,0.8723404255319149,94
WE4.3,2017,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.75,224
WE4.4,2017,0,0,0,0,0,0,0,0,0,0,0,0.25609756097560976,0,0,0,0.7439024390243902,164
CB5.4W,2018,0,0,0,0,0,0,0,0,0,0,0,0.35664335664335667,0,0,0,0.6433566433566433,286
CB6.3,2018,0,0,0,0,0,0,0,0,0,0,0,0.2028985507246377,0,0,0,0.7971014492753623,69
CB7.2E,2018,0,0,0,0,0,0,0,0,0,0,0,0.44841269841269843,0,0,0,0.5515873015873016,252
CB8.1E,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EE1.1,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
EE3.2,2018,0,0,0,0,0,0,0,0,0,0,0,0.46153846153846156,0,0,0.23076923076923078,0.3076923076923077,26
ET5.2,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
WE4.1,2018,0,0,0,0,0,0,0,0,0,0,0,0.3096153846153846,0,0,0,0.6903846153846154,520
WE4.2,2018,0,0,0,0,0,0,0,0,0,0,0,0.15053763440860216,0,0,0,0.8494623655913979,93
WE4.3,2018,0,0,0,0,0,0,0,0,0,0,0,0.42045454545454547,0,0,0,0.5795454545454546,264
WE4.4,2018,0,0,0,0,0,0,0,0,0,0,0,0.2550335570469799,0,0,0,0.7449664429530202,149
CB3.3C,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CB4.1E,2019,0,0,0,0,0,0,0,0,0,0,0,0.7196969696969697,0,0,0.2803030303030303,0,264
CB5.1,2019,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0.3333333333333333,3
CB5.4W,2019,0,0,0,0,0,0,0,0,0,0,0,0.2565217391304348,0,0,0,0.7434782608695653,230
CB6.3,2019,0,0,0,0,0,0,0,0,0,0,0,0.18518518518518517,0,0,0,0.8148148148148148,54
CB7.1N,2019,0,0,0,0,0,0,0,0,0,0,0,0.18181818181818182,0,0,0,0.8181818181818182,22
CB7.2E,2019,0,0,0,0,0,0,0,0,0,0,0,0.4024390243902439,0,0,0,0.5975609756097561,246
CB8.1E,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EE1.1,2019,0,0,0,0,0,0,0,0,0,0,0,0.9452054794520548,0,0,0.0547945205479452,0,73
EE2.1,2019,0,0,0,0,0,0,0,0,0,0,0,0.7796610169491526,0,0,0.22033898305084745,0,177
EE3.2,2019,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,0,0,0.17857142857142858,0.5357142857142857,28
LE4.3,2019,0,0,0,0,0,0,0,0,0,0,0,0.013513513513513514,0,0,0,0.9864864864864865,74
WE4.1,2019,0,0,0,0,0,0,0,0,0,0,0,0.287375415282392,0,0,0,0.7126245847176079,602
WE4.2,2019,0,0,0,0,0,0,0,0,0,0,0,0.14691943127962084,0,0,0,0.8530805687203792,422
WE4.3,2019,0,0,0,0,0,0,0,0,0,0,0,0.2734375,0,0,0,0.7265625,256
WE4.4,2019,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037035,0,0,0,0.9629629629629629,135
ET3.1,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
ET3.1,2008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
ET3.1,2010,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
CB2.1,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
WT2.1,2011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
CB2.1,2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
ET3.1,2016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
ET3.1,2017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
CB2.1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ET3.1,2018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
ET3.1,2019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
CB3.3E,1987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
CB4.1C,1987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
CB4.2E,1987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
CB4.2W,1987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
WT7.1,1987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
WT8.2,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
CB3.1,1990,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
ET2.2,1990,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
RET2.2,1990,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
WT7.1,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14
CB3.3W,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
CB4.1W,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
ET5.2,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
EE3.5,1993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
LE5.1,1994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
CB8.1E,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
EE2.2,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
LE2.3,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35
LE1.2,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
WT8.3,2002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
LE3.7,2004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
